playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480036,2022,Miro Heiskanen,DAL,D,5on5,50,58685.0,1092.0,46.65,0.53,0.52,0.53,0.49,0.52,0.49,76.0,87.97,3.52,5.01,26.08,3.05,52.41,35.93,3.42,3.56,3.46,6.0,8.0,95.0,31.0,65.0,191.0,17.0,3.0,17.0,0.0,17.0,4.0,38.0,47.0,92.0,123.0,10.0,20.0,0.0,28.0,19.0,33.0,115.0,11.0,0.0,2.35,1.17,0.0,3.0,0.0,0.0,194.75,126.0,127.52,22.0,1.02,3.84,0.5,4.03,4.07,3.98,1092.0,151.0,101.0,230.0,610.0,83.0,184.0,156.0,669.0,0.0,0.0,87939.0,20.0,12.0,6.0,49.0,506.7,44.72,42.85,45.69,43.78,510.0,194.0,285.0,989.0,45.0,57.0,9.0,521.0,138.0,45.0,15.4,16.75,12.57,22.0,11.0,12.0,1009.81,704.0,716.78,7.04,11.07,11.07,40.68,41.47,40.67,468.21,40.04,38.95,39.79,38.7,466.0,183.0,221.0,870.0,32.0,38.0,7.0,492.0,113.0,44.0,14.14,13.95,11.96,11.0,13.0,8.0,860.53,649.0,642.97,6.31,8.76,8.76,37.59,37.2,36.8,64.12,60.31,1387.0,1419.0,4.4,0.22,78.0,10.0,59.0,9.0
8480036,2022,Miro Heiskanen,DAL,D,4on5,50,5827.0,137.0,45.05,0.15,0.12,0.12,0.13,0.12,0.16,156.0,1.48,0.05,0.06,0.4,0.05,0.49,0.95,0.05,0.05,0.05,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.01,0.0,0.0,0.07,0.07,0.06,137.0,1.0,47.0,3.0,86.0,7.0,35.0,17.0,78.0,0.0,0.0,11096.0,0.0,0.0,0.0,1.0,10.97,1.29,1.25,1.29,1.25,13.0,2.0,3.0,18.0,2.0,1.0,0.0,9.0,5.0,1.0,0.3,0.73,0.26,0.0,1.0,1.0,18.0,15.0,15.0,0.14,0.16,0.16,1.27,1.27,1.25,77.73,7.1,6.73,7.1,6.73,74.0,37.0,23.0,134.0,9.0,6.0,0.0,77.0,27.0,7.0,1.72,3.07,2.31,3.0,3.0,3.0,134.0,111.0,111.0,1.76,0.62,0.62,8.23,8.23,7.92,2.43,17.91,44.0,284.0,0.01,0.0,2.0,0.0,1.0,0.0
8480036,2022,Miro Heiskanen,DAL,D,5on4,50,8549.0,121.0,45.4,0.9,0.9,0.89,0.85,0.87,0.85,64.0,19.24,1.54,1.78,4.35,0.57,13.02,6.75,1.2,1.54,1.2,9.0,7.0,21.0,7.0,31.0,59.0,17.0,1.0,3.0,0.0,4.0,0.0,11.0,9.0,20.0,27.0,0.0,0.0,0.0,0.0,3.0,3.0,25.0,1.0,2.0,0.71,0.12,0.72,1.0,0.0,0.0,59.0,28.0,28.0,0.0,0.46,1.34,0.0,1.99,1.99,1.63,121.0,82.0,3.0,13.0,23.0,12.0,9.0,30.0,70.0,0.0,0.0,5054.0,0.0,2.0,1.0,3.0,166.03,26.94,24.8,26.94,24.8,174.0,54.0,80.0,308.0,29.0,21.0,6.0,149.0,45.0,34.0,4.2,5.17,17.56,9.0,4.0,16.0,308.0,228.0,228.0,3.93,6.97,6.97,23.9,23.9,22.7,25.45,2.93,2.84,2.93,2.84,34.0,1.0,5.0,40.0,1.0,1.0,0.0,22.0,7.0,6.0,0.53,0.8,1.61,0.0,1.0,0.0,40.0,35.0,35.0,0.33,0.32,0.32,2.95,2.95,2.92,11.71,1.3,139.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
8479983,2022,Mario Ferraro,SJS,D,other,42,2057.0,29.0,1.44,0.49,0.45,0.37,0.49,0.37,0.47,68.0,3.66,1.65,0.18,0.51,0.09,1.42,1.16,1.65,1.65,1.65,0.0,0.0,4.0,1.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.12,0.0,1.52,0.0,0.0,2.0,6.0,5.0,5.0,0.0,0.05,0.0,0.0,1.7,1.7,1.7,29.0,5.0,12.0,2.0,10.0,4.0,1.0,10.0,14.0,0.0,0.0,2652.0,0.0,2.0,1.0,4.0,16.65,4.85,4.8,4.85,4.8,19.0,5.0,11.0,35.0,5.0,1.0,0.0,15.0,2.0,7.0,0.62,0.25,3.98,1.0,0.0,4.0,35.0,24.0,24.0,0.28,0.09,0.09,5.04,5.04,5.0,29.59,4.95,4.81,4.95,4.81,24.0,17.0,19.0,60.0,10.0,3.0,1.0,22.0,13.0,6.0,0.93,1.55,2.48,4.0,4.0,2.0,60.0,41.0,41.0,0.72,0.95,0.95,4.72,4.72,4.6,8.75,10.67,84.0,87.0,0.06,0.0,2.0,0.0,1.0,0.0
8479983,2022,Mario Ferraro,SJS,D,all,42,55015.0,1025.0,2.99,0.42,0.54,0.41,0.52,0.4,0.52,100.0,39.71,3.4,2.53,9.71,1.2,22.7,16.47,3.34,3.36,3.31,0.0,5.0,40.0,16.0,34.0,90.0,8.0,3.0,2.0,0.0,8.0,0.0,23.0,20.0,37.0,53.0,6.0,12.0,0.0,67.0,23.0,12.0,49.0,4.0,3.0,1.08,0.55,1.77,1.0,0.0,2.0,87.98,56.0,54.56,9.0,0.55,0.34,0.52,3.42,3.4,3.35,1025.0,87.0,169.0,104.0,665.0,121.0,138.0,147.0,619.0,0.0,1.0,98148.0,12.0,10.0,5.0,81.0,378.73,38.51,37.11,38.58,37.17,389.0,131.0,217.0,737.0,33.0,31.0,4.0,367.0,110.0,43.0,11.22,13.23,14.06,15.0,9.0,9.0,730.24,520.0,517.05,5.59,6.89,7.1,37.0,37.0,36.39,550.65,52.86,50.17,53.22,50.5,536.0,232.0,279.0,1047.0,67.0,52.0,8.0,562.0,152.0,54.0,17.31,18.1,17.45,28.0,25.0,14.0,1053.59,768.0,772.51,9.14,12.29,12.29,49.7,49.97,48.46,94.05,79.69,1619.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0
8479983,2022,Mario Ferraro,SJS,D,5on5,42,44185.0,815.0,2.99,0.47,0.53,0.46,0.51,0.45,0.5,114.0,33.05,1.59,2.05,8.53,1.03,19.59,14.21,1.55,1.56,1.52,0.0,4.0,32.0,15.0,29.0,76.0,5.0,1.0,1.0,0.0,8.0,0.0,20.0,17.0,31.0,46.0,6.0,12.0,0.0,58.0,22.0,11.0,42.0,4.0,1.0,0.8,0.55,0.24,1.0,0.0,0.0,73.98,47.0,45.56,9.0,0.41,0.04,0.52,1.47,1.45,1.43,815.0,69.0,84.0,94.0,568.0,96.0,110.0,110.0,499.0,0.0,1.0,80902.0,12.0,4.0,2.0,57.0,330.45,30.89,30.05,30.95,30.11,335.0,119.0,184.0,638.0,27.0,26.0,3.0,319.0,103.0,32.0,9.82,12.39,8.68,14.0,9.0,4.0,631.24,454.0,451.05,4.71,5.42,5.62,29.97,29.97,29.47,394.67,34.28,32.88,34.65,33.2,396.0,155.0,205.0,756.0,47.0,35.0,4.0,416.0,102.0,33.0,12.61,12.14,9.54,23.0,18.0,6.0,762.59,551.0,555.51,5.44,8.01,8.01,31.71,31.98,31.49,65.53,57.15,1265.0,1223.0,3.52,0.11,44.0,4.0,40.0,4.0
8479983,2022,Mario Ferraro,SJS,D,4on5,42,6534.0,112.0,2.29,0.03,0.06,0.08,0.06,0.08,0.09,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,69.0,6.0,36.0,12.0,18.0,13.0,69.0,0.0,0.0,4843.0,0.0,0.0,0.0,2.0,11.3,0.42,0.42,0.42,0.42,13.0,2.0,5.0,20.0,0.0,0.0,0.0,13.0,2.0,0.0,0.23,0.2,0.0,0.0,0.0,0.0,20.0,15.0,15.0,0.1,0.0,0.0,0.52,0.52,0.52,121.08,13.26,12.13,13.26,12.13,111.0,58.0,51.0,220.0,10.0,14.0,3.0,118.0,36.0,15.0,3.58,4.24,5.44,1.0,3.0,6.0,220.0,169.0,169.0,2.93,3.33,3.33,12.85,12.85,11.95,0.31,4.94,7.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
8479983,2022,Mario Ferraro,SJS,D,5on4,42,2239.0,69.0,5.01,0.87,0.88,0.8,0.86,0.79,0.84,83.0,3.0,0.16,0.3,0.66,0.08,1.69,1.1,0.14,0.16,0.14,0.0,1.0,4.0,0.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,0.09,0.29,0.0,0.25,0.25,0.23,69.0,12.0,4.0,2.0,51.0,9.0,9.0,14.0,37.0,0.0,0.0,7678.0,0.0,2.0,1.0,13.0,20.32,2.35,1.84,2.35,1.84,22.0,5.0,17.0,44.0,1.0,4.0,1.0,20.0,3.0,4.0,0.55,0.4,1.4,0.0,0.0,1.0,44.0,27.0,27.0,0.51,1.39,1.39,1.47,1.47,1.4,5.31,0.36,0.36,0.36,0.36,5.0,2.0,4.0,11.0,0.0,0.0,0.0,6.0,1.0,0.0,0.19,0.17,0.0,0.0,0.0,0.0,11.0,7.0,7.0,0.06,0.0,0.0,0.42,0.42,0.41,15.66,2.1,210.0,34.0,0.08,0.08,1.0,1.0,1.0,1.0
8479981,2022,Jonah Gadjovich,SJS,L,other,33,55.0,1.0,3.96,0.0,0.29,0.25,0.59,0.0,0.53,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.1,0.09,0.1,0.09,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.04,0.0,0.0,0.13,0.13,0.13,0.82,2.02,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8479981,2022,Jonah Gadjovich,SJS,L,all,33,17963.0,436.0,5.55,0.51,0.52,0.5,0.48,0.49,0.49,379.0,34.16,5.4,2.56,7.3,1.09,16.97,11.68,4.97,5.28,4.87,0.0,3.0,31.0,14.0,9.0,54.0,6.0,3.0,4.0,1.0,5.0,1.0,16.0,16.0,28.0,42.0,14.0,52.0,1.0,87.0,10.0,12.0,21.0,14.0,10.0,0.72,1.65,3.03,1.0,1.0,1.0,53.62,45.0,44.59,2.0,0.54,1.0,2.1,3.84,3.8,3.76,436.0,34.0,40.0,47.0,315.0,75.0,66.0,53.0,242.0,1.0,3.0,102385.0,52.0,48.0,12.0,5.0,146.7,14.2,13.6,14.11,13.53,140.0,60.0,64.0,264.0,12.0,13.0,4.0,141.0,44.0,15.0,4.0,5.78,4.41,4.0,6.0,2.0,263.39,200.0,199.45,2.02,3.07,3.07,13.15,13.11,12.96,152.3,13.55,13.22,13.65,13.33,149.0,61.0,57.0,267.0,16.0,16.0,4.0,155.0,41.0,14.0,4.39,4.96,4.19,5.0,5.0,6.0,268.47,210.0,210.71,2.1,3.82,3.56,12.08,12.12,11.99,99.73,93.57,1580.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0
8479981,2022,Jonah Gadjovich,SJS,L,5on5,33,17829.0,424.0,5.55,0.51,0.53,0.5,0.49,0.49,0.5,360.0,34.16,5.4,2.56,7.3,1.09,16.97,11.68,4.97,5.28,4.87,0.0,3.0,31.0,14.0,9.0,54.0,6.0,3.0,4.0,1.0,5.0,1.0,16.0,16.0,28.0,42.0,14.0,52.0,1.0,87.0,10.0,12.0,21.0,14.0,10.0,0.72,1.65,3.03,1.0,1.0,1.0,53.62,45.0,44.59,2.0,0.54,1.0,2.1,3.84,3.8,3.76,424.0,31.0,40.0,46.0,307.0,73.0,65.0,52.0,234.0,1.0,3.0,78666.0,52.0,48.0,12.0,5.0,146.7,14.2,13.6,14.11,13.53,140.0,60.0,62.0,262.0,12.0,13.0,4.0,141.0,44.0,15.0,4.0,5.78,4.41,4.0,6.0,2.0,261.39,200.0,199.45,2.02,3.07,3.07,13.15,13.11,12.96,150.52,13.44,13.12,13.54,13.22,147.0,60.0,55.0,262.0,16.0,16.0,4.0,152.0,41.0,14.0,4.29,4.96,4.19,5.0,5.0,6.0,263.47,207.0,207.71,2.05,3.82,3.56,11.92,11.96,11.83,64.62,57.35,1188.0,1227.0,0.52,0.07,10.0,5.0,8.0,3.0
8479981,2022,Jonah Gadjovich,SJS,L,4on5,33,1.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8479981,2022,Jonah Gadjovich,SJS,L,5on4,33,78.0,10.0,2.3,0.0,0.72,0.5,0.81,0.0,0.78,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,6.0,2.0,0.0,1.0,7.0,0.0,0.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,3.05,1.21,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8480871,2022,Adam Boqvist,CBJ,D,other,19,779.0,7.0,2.5,0.93,0.5,0.84,0.57,0.83,0.55,24.0,1.93,0.09,0.2,0.35,0.05,1.62,0.7,0.06,0.09,0.06,0.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.05,0.0,0.0,0.14,0.14,0.09,7.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,875.0,0.0,0.0,0.0,1.0,14.95,2.36,1.81,2.36,1.81,9.0,10.0,8.0,27.0,1.0,2.0,0.0,10.0,6.0,3.0,0.36,0.85,1.14,0.0,1.0,0.0,27.0,19.0,19.0,0.42,0.89,0.89,1.88,1.88,1.65,2.98,0.19,0.19,0.19,0.19,3.0,1.0,1.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,0.19,0.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,0.04,0.0,0.0,0.23,0.23,0.22,1.14,1.13,21.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0
8480871,2022,Adam Boqvist,CBJ,D,all,19,19563.0,407.0,7.78,0.57,0.39,0.57,0.42,0.58,0.41,89.0,27.3,0.95,1.83,6.72,0.89,17.99,11.62,0.88,0.94,0.88,4.0,5.0,25.0,15.0,14.0,54.0,9.0,0.0,1.0,0.0,12.0,2.0,10.0,15.0,25.0,40.0,1.0,2.0,0.0,11.0,1.0,15.0,39.0,1.0,0.0,0.86,0.09,0.0,0.0,0.0,0.0,52.91,40.0,39.48,11.0,0.4,0.01,0.04,1.31,1.3,1.21,407.0,77.0,24.0,57.0,249.0,37.0,68.0,62.0,240.0,0.0,0.0,49131.0,2.0,0.0,0.0,15.0,201.14,16.95,16.02,16.89,15.95,189.0,89.0,76.0,354.0,20.0,21.0,4.0,213.0,50.0,15.0,6.03,5.72,5.2,10.0,6.0,4.0,348.08,278.0,274.71,3.32,3.5,3.5,16.77,16.7,16.13,146.98,12.79,12.28,13.02,12.51,159.0,45.0,59.0,263.0,19.0,10.0,2.0,150.0,44.0,10.0,4.2,5.66,2.92,8.0,9.0,2.0,273.42,204.0,210.06,1.99,1.76,1.76,13.02,13.3,13.05,32.21,50.35,652.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0
8480871,2022,Adam Boqvist,CBJ,D,5on5,19,16121.0,358.0,7.78,0.48,0.41,0.5,0.43,0.51,0.42,97.0,18.26,0.73,0.99,4.71,0.64,10.56,8.38,0.71,0.72,0.7,3.0,2.0,15.0,11.0,9.0,35.0,5.0,0.0,0.0,0.0,8.0,2.0,7.0,9.0,15.0,26.0,0.0,0.0,0.0,11.0,1.0,14.0,25.0,1.0,0.0,0.64,0.09,0.0,0.0,0.0,0.0,33.91,26.0,25.47,11.0,0.2,0.0,0.04,0.89,0.88,0.85,358.0,49.0,24.0,50.0,235.0,29.0,60.0,54.0,215.0,0.0,0.0,39882.0,0.0,0.0,0.0,12.0,141.86,10.76,10.48,10.69,10.41,130.0,66.0,52.0,248.0,14.0,13.0,3.0,153.0,35.0,8.0,4.83,3.73,2.2,9.0,4.0,1.0,242.08,196.0,192.71,1.86,2.2,2.2,10.42,10.34,10.14,135.92,11.61,11.11,11.84,11.34,146.0,43.0,55.0,244.0,17.0,10.0,2.0,140.0,40.0,9.0,3.75,5.16,2.7,7.0,9.0,1.0,254.42,189.0,195.06,1.83,1.76,1.76,11.69,11.97,11.72,24.18,35.05,544.0,713.0,0.97,0.19,22.0,3.0,17.0,3.0
8480871,2022,Adam Boqvist,CBJ,D,4on5,19,9.0,2.0,1.25,0.0,0.45,0.0,0.1,0.0,0.13,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.16,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8480871,2022,Adam Boqvist,CBJ,D,5on4,19,2654.0,40.0,7.78,0.8,0.83,0.86,0.84,0.85,0.86,24.0,7.11,0.13,0.64,1.67,0.2,5.81,2.55,0.12,0.13,0.12,1.0,2.0,9.0,2.0,4.0,15.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,5.0,9.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,15.0,11.0,11.0,0.0,0.16,0.01,0.0,0.28,0.28,0.28,40.0,27.0,0.0,4.0,9.0,8.0,6.0,8.0,18.0,0.0,0.0,2120.0,2.0,0.0,0.0,0.0,43.57,3.83,3.71,3.83,3.71,49.0,13.0,16.0,78.0,5.0,6.0,1.0,49.0,9.0,4.0,0.82,1.14,1.86,1.0,1.0,3.0,78.0,62.0,62.0,1.04,0.41,0.41,4.45,4.45,4.32,8.08,0.99,0.98,0.99,0.98,10.0,1.0,2.0,13.0,1.0,0.0,0.0,6.0,4.0,1.0,0.26,0.51,0.22,0.0,0.0,1.0,13.0,11.0,11.0,0.13,0.0,0.0,1.11,1.11,1.1,2.7,0.56,38.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
